Instrument: Andor
X Size: 2048
Y Size: 64
Total Flux: 0.000
Total Counts: 391520
Background: 315.000000
Curvature: 0.0
Clipped to ROI: No
ROI: 1309 526 2539 1627
X	Y	Counts
1638	18	0
1639	18	2
1640	18	0
1641	18	0
1642	18	2
1643	18	0
1644	18	0
1645	18	12
1646	18	0
1647	18	6
1648	18	9
1649	18	12
1650	18	0
1651	18	3
1652	18	2
1653	18	5
1654	18	8
1655	18	0
1656	18	0
1657	18	0
1658	18	3
1659	18	1
1660	18	2
1661	18	0
1662	18	3
1663	18	10
1664	18	0
1665	18	1
1666	18	6
1667	18	7
1668	18	0
1669	18	0
1670	18	2
1671	18	4
1672	18	5
1673	18	0
1674	18	0
1675	18	10
1676	18	3
1677	18	3
1678	18	8
1679	18	1
1680	18	0
1681	18	0
1682	18	2
1683	18	0
1684	18	8
1685	18	0
1686	18	0
1687	18	4
1688	18	0
1689	18	9
1690	18	8
1691	18	0
1692	18	2
1693	18	11
1694	18	5
1695	18	2
1696	18	8
1697	18	8
1698	18	6
1699	18	7
1700	18	5
1701	18	1
1702	18	9
1703	18	0
1704	18	10
1705	18	8
1706	18	2
1707	18	0
1708	18	0
1709	18	1
1710	18	9
1711	18	0
1712	18	0
1713	18	3
1714	18	4
1715	18	7
1716	18	1
1717	18	0
1718	18	2
1719	18	3
1720	18	0
1721	18	7
1722	18	2
1723	18	4
1724	18	0
1725	18	3
1726	18	0
1727	18	10
1728	18	4
1729	18	0
1730	18	1
1731	18	4
1732	18	0
1733	18	6
1734	18	4
1735	18	6
1736	18	2
1737	18	2
1738	18	0
1739	18	5
1740	18	6
1741	18	8
1742	18	0
1743	18	1
1744	18	0
1745	18	0
1746	18	0
1747	18	0
1748	18	0
1749	18	5
1750	18	0
1751	18	6
1752	18	0
1753	18	8
1754	18	5
1755	18	3
1756	18	5
1757	18	0
1758	18	0
1759	18	0
1760	18	4
1761	18	0
1762	18	2
1763	18	0
1764	18	0
1765	18	10
1766	18	7
1767	18	0
1768	18	0
1769	18	0
1770	18	11
1771	18	0
1772	18	0
1773	18	10
1774	18	0
1775	18	4
1776	18	0
1777	18	2
1778	18	10
1779	18	4
1780	18	0
1781	18	2
1782	18	0
1783	18	0
1784	18	8
1785	18	3
1786	18	4
1787	18	2
1788	18	0
1789	18	5
1790	18	0
1791	18	0
1792	18	2
1793	18	4
1794	18	4
1795	18	2
1796	18	4
1797	18	11
1798	18	5
1799	18	0
1800	18	0
1801	18	10
1802	18	9
1803	18	0
1804	18	2
1805	18	1
1806	18	0
1807	18	5
1808	18	4
1809	18	9
1810	18	6
1811	18	0
1812	18	3
1813	18	7
1814	18	0
1815	18	0
1816	18	4
1817	18	0
1818	18	2
1819	18	4
1820	18	0
1821	18	6
1822	18	15
1823	18	4
1824	18	2
1825	18	0
1826	18	5
1827	18	0
1828	18	14
1829	18	26
1830	18	3
1831	18	12
1832	18	2
1833	18	5
1834	18	9
1835	18	2
1836	18	12
1837	18	9
1838	18	6
1839	18	1
1840	18	0
1841	18	3
1842	18	2
1843	18	2
1844	18	9
1845	18	3
1846	18	4
1847	18	0
1848	18	11
1849	18	2
1850	18	5
1851	18	1
1852	18	11
1853	18	2
1854	18	5
1855	18	2
1856	18	9
1857	18	10
1858	18	0
1859	18	6
1860	18	0
1861	18	0
1862	18	6
1863	18	8
1864	18	7
1865	18	0
1866	18	4
1867	18	6
1868	18	5
1869	18	0
1870	18	11
1871	18	0
1872	18	9
1873	18	11
1874	18	0
1875	18	2
1876	18	4
1877	18	9
1878	18	9
1879	18	3
1880	18	0
1881	18	0
1882	18	2
1883	18	4
1884	18	0
1885	18	6
1886	18	7
1887	18	4
1888	18	4
1889	18	15
1890	18	9
1891	18	6
1892	18	3
1893	18	4
1894	18	2
1895	18	0
1896	18	12
1897	18	0
1898	18	2
1899	18	0
1900	18	5
1901	18	13
1902	18	4
1903	18	1
1904	18	6
1905	18	0
1906	18	5
1907	18	0
1908	18	0
1909	18	0
1910	18	0
1911	18	5
1912	18	7
1913	18	0
1914	18	2
1915	18	0
1916	18	9
1917	18	4
1918	18	1
1919	18	6
1920	18	10
1921	18	6
1922	18	11
1923	18	5
1924	18	3
1925	18	18
1926	18	0
1927	18	0
1928	18	11
1929	18	1
1930	18	5
1931	18	0
1932	18	10
1933	18	1
1934	18	8
1935	18	2
1936	18	11
1937	18	10
1938	18	3
1939	18	0
1940	18	2
1941	18	2
1942	18	0
1943	18	0
1944	18	0
1945	18	0
1946	18	12
1947	18	5
1948	18	0
1949	18	0
1950	18	10
1951	18	0
1952	18	4
1953	18	8
1954	18	3
1955	18	2
1956	18	0
1957	18	0
1958	18	3
1959	18	6
1960	18	3
1961	18	6
1962	18	4
1963	18	21
1964	18	6
1965	18	3
1966	18	6
1967	18	0
1968	18	10
1969	18	0
1970	18	4
1971	18	0
1972	18	6
1973	18	4
1974	18	7
1975	18	19
1976	18	2
1977	18	7
1978	18	2
1979	18	2
1980	18	8
1981	18	6
1982	18	9
1983	18	0
1984	18	3
1985	18	0
1986	18	7
1987	18	1
1988	18	0
1989	18	0
1990	18	9
1991	18	3
1992	18	3
1993	18	13
1994	18	9
1995	18	4
1996	18	6
1997	18	0
1998	18	0
1999	18	0
2000	18	0
2001	18	6
2002	18	6
2003	18	7
2004	18	6
2005	18	4
2006	18	0
2007	18	15
2008	18	0
2009	18	5
2010	18	4
2011	18	1
2012	18	0
2013	18	0
2014	18	5
2015	18	2
2016	18	7
2017	18	0
2018	18	0
2019	18	0
2020	18	8
2021	18	2
2022	18	8
2023	18	2
2024	18	7
2025	18	0
2026	18	4
2027	18	1
2028	18	0
2029	18	10
2030	18	2
2031	18	0
2032	18	0
2033	18	4
2034	18	4
2035	18	0
2036	18	0
2037	18	0
2038	18	3
2039	18	0
2040	18	7
2041	18	3
2042	18	9
2043	18	5
2044	18	0
2045	18	2
2046	18	0
2047	18	0
0	19	0
1	19	0
2	19	0
3	19	0
4	19	1
5	19	0
6	19	0
7	19	0
8	19	0
9	19	1
10	19	0
11	19	0
12	19	4
13	19	0
14	19	2
15	19	2
16	19	0
17	19	2
18	19	7
19	19	2
20	19	0
21	19	0
22	19	0
23	19	0
24	19	0
25	19	6
26	19	0
27	19	1
28	19	0
29	19	0
30	19	0
31	19	8
32	19	0
33	19	6
34	19	0
35	19	0
36	19	2
37	19	0
38	19	2
39	19	3
40	19	5
41	19	8
42	19	0
43	19	0
44	19	0
45	19	1
46	19	6
47	19	0
48	19	0
49	19	8
50	19	2
51	19	1
52	19	10
53	19	2
54	19	0
55	19	0
56	19	0
57	19	0
58	19	0
59	19	0
60	19	0
61	19	0
62	19	0
63	19	4
64	19	7
65	19	0
66	19	8
67	19	0
68	19	1
69	19	0
70	19	0
71	19	0
72	19	6
73	19	2
74	19	7
75	19	1
76	19	0
77	19	0
78	19	2
79	19	0
80	19	0
81	19	0
82	19	9
83	19	0
84	19	0
85	19	0
86	19	4
87	19	1
88	19	0
89	19	0
90	19	0
91	19	5
92	19	0
93	19	0
94	19	5
95	19	0
96	19	3
97	19	0
98	19	0
99	19	9
100	19	0
101	19	7
102	19	7
103	19	0
104	19	0
105	19	11
106	19	2
107	19	0
108	19	0
109	19	0
110	19	4
111	19	0
112	19	0
113	19	7
114	19	2
115	19	2
116	19	0
117	19	2
118	19	0
119	19	2
120	19	3
121	19	0
122	19	0
123	19	1
124	19	0
125	19	0
126	19	0
127	19	6
128	19	8
129	19	0
130	19	0
131	19	0
132	19	7
133	19	0
134	19	0
135	19	3
136	19	5
137	19	2
138	19	4
139	19	0
140	19	2
141	19	8
142	19	2
143	19	0
144	19	0
145	19	0
146	19	0
147	19	2
148	19	0
149	19	0
150	19	1
151	19	0
152	19	4
153	19	2
154	19	8
155	19	0
156	19	0
157	19	0
158	19	10
159	19	0
160	19	6
161	19	2
162	19	8
163	19	0
164	19	5
165	19	7
166	19	0
167	19	2
168	19	0
169	19	3
170	19	0
171	19	0
172	19	1
173	19	3
174	19	0
175	19	6
176	19	0
177	19	14
178	19	0
179	19	0
180	19	6
181	19	0
182	19	9
183	19	1
184	19	0
185	19	4
186	19	1
187	19	2
188	19	2
189	19	1
190	19	6
191	19	0
192	19	1
193	19	0
194	19	0
195	19	0
196	19	0
197	19	0
198	19	0
199	19	3
200	19	1
201	19	0
202	19	1
203	19	0
204	19	0
205	19	6
206	19	0
207	19	3
208	19	2
209	19	0
210	19	1
211	19	5
212	19	9
213	19	0
214	19	1
215	19	9
216	19	3
217	19	0
218	19	2
219	19	0
220	19	0
221	19	0
222	19	9
223	19	0
224	19	1
225	19	0
226	19	2
227	19	8
228	19	0
229	19	8
230	19	0
231	19	0
232	19	3
233	19	3
234	19	5
235	19	0
236	19	0
237	19	4
238	19	2
239	19	3
240	19	0
241	19	0
242	19	0
243	19	0
244	19	0
245	19	1
246	19	0
247	19	0
248	19	8
249	19	0
250	19	4
251	19	1
252	19	0
253	19	0
254	19	2
255	19	7
256	19	3
257	19	0
258	19	0
259	19	0
260	19	9
261	19	6
262	19	0
263	19	1
264	19	0
265	19	0
266	19	0
267	19	1
268	19	9
269	19	0
270	19	0
271	19	0
272	19	0
273	19	8
274	19	0
275	19	0
276	19	0
277	19	2
278	19	3
279	19	8
280	19	1
281	19	0
282	19	1
283	19	0
284	19	0
285	19	1
286	19	2
287	19	9
288	19	0
289	19	7
290	19	0
291	19	5
292	19	3
293	19	0
294	19	0
295	19	0
296	19	0
297	19	5
298	19	1
299	19	0
300	19	1
301	19	5
302	19	0
303	19	2
304	19	9
305	19	0
306	19	0
307	19	6
308	19	3
309	19	4
310	19	0
311	19	3
312	19	0
313	19	0
314	19	3
315	19	0
316	19	0
317	19	0
318	19	0
319	19	2
320	19	0
321	19	1
322	19	2
323	19	2
324	19	0
325	19	0
326	19	5
327	19	0
328	19	0
329	19	0
330	19	1
331	19	5
332	19	7
333	19	0
334	19	4
335	19	0
336	19	0
337	19	2
338	19	6
339	19	4
340	19	1
341	19	0
342	19	6
343	19	5
344	19	0
345	19	2
346	19	1
347	19	1
348	19	0
349	19	0
350	19	0
351	19	0
352	19	0
353	19	9
354	19	0
355	19	0
356	19	0
357	19	1
358	19	6
359	19	0
360	19	0
361	19	0
362	19	8
363	19	0
364	19	0
365	19	0
366	19	4
367	19	11
368	19	4
369	19	0
370	19	1
371	19	0
372	19	0
373	19	0
374	19	0
375	19	1
376	19	5
377	19	1
378	19	4
379	19	0
380	19	0
381	19	0
382	19	5
383	19	1
384	19	0
385	19	0
386	19	6
387	19	0
388	19	1
389	19	2
390	19	1
391	19	0
392	19	2
393	19	8
394	19	0
395	19	0
396	19	0
397	19	0
398	19	3
399	19	0
400	19	0
401	19	0
402	19	8
403	19	3
404	19	5
405	19	0
406	19	0
407	19	0
408	19	0
409	19	2
410	19	1
411	19	3
412	19	4
413	19	5
414	19	0
415	19	1
416	19	2
417	19	0
418	19	0
419	19	0
420	19	4
421	19	0
422	19	4
423	19	0
424	19	2
425	19	0
426	19	0
427	19	0
428	19	6
429	19	4
430	19	3
431	19	0
432	19	2
433	19	2
434	19	0
435	19	0
436	19	4
437	19	2
438	19	4
439	19	0
440	19	0
441	19	1
442	19	0
443	19	9
444	19	16
445	19	0
446	19	7
447	19	0
448	19	0
449	19	6
450	19	1
451	19	0
452	19	8
453	19	1
454	19	8
455	19	0
456	19	7
457	19	2
458	19	8
459	19	2
460	19	6
461	19	2
462	19	6
463	19	0
464	19	0
465	19	4
466	19	7
467	19	5
468	19	3
469	19	1
470	19	6
471	19	2
472	19	3
473	19	6
474	19	0
475	19	0
476	19	4
477	19	0
478	19	3
479	19	0
480	19	0
481	19	0
482	19	0
483	19	5
484	19	3
485	19	0
486	19	0
487	19	1
488	19	0
489	19	1
490	19	3
491	19	6
492	19	2
493	19	1
494	19	0
495	19	0
496	19	0
497	19	0
498	19	0
499	19	0
500	19	0
501	19	1
502	19	0
503	19	0
504	19	0
505	19	0
506	19	6
507	19	2
508	19	0
509	19	0
510	19	7
511	19	0
512	19	2
513	19	0
514	19	0
515	19	6
516	19	0
517	19	3
518	19	5
519	19	4
520	19	0
521	19	0
522	19	0
523	19	1
524	19	0
525	19	0
526	19	5
527	19	0
528	19	0
529	19	0
530	19	0
531	19	1
532	19	6
533	19	4
534	19	0
535	19	1
536	19	0
537	19	1
538	19	0
539	19	1
540	19	0
541	19	2
542	19	0
543	19	4
544	19	2
545	19	0
546	19	8
547	19	6
548	19	8
549	19	0
550	19	1
551	19	7
552	19	0
553	19	4
554	19	0
555	19	8
556	19	0
557	19	0
558	19	6
559	19	1
560	19	2
561	19	0
562	19	0
563	19	8
564	19	0
565	19	0
566	19	7
567	19	2
568	19	1
569	19	3
570	19	7
571	19	0
572	19	1
573	19	0
574	19	4
575	19	0
576	19	0
577	19	2
578	19	2
579	19	0
580	19	9
581	19	6
582	19	0
583	19	0
584	19	1
585	19	2
586	19	2
587	19	5
588	19	1
589	19	5
590	19	3
591	19	0
592	19	0
593	19	2
594	19	3
595	19	0
596	19	9
597	19	0
598	19	0
599	19	4
600	19	0
601	19	0
602	19	7
603	19	0
604	19	0
605	19	8
606	19	5
607	19	0
608	19	1
609	19	4
610	19	10
611	19	1
612	19	3
613	19	0
614	19	7
615	19	0
616	19	4
617	19	10
618	19	0
619	19	0
620	19	0
621	19	0
622	19	2
623	19	0
624	19	2
625	19	0
626	19	0
627	19	0
628	19	1
629	19	5
630	19	0
631	19	0
632	19	0
633	19	0
634	19	3
635	19	0
636	19	4
637	19	3
638	19	0
639	19	0
640	19	0
641	19	6
642	19	3
643	19	0
644	19	0
645	19	0
646	19	6
647	19	5
648	19	0
649	19	1
650	19	3
651	19	4
652	19	4
653	19	0
654	19	0
655	19	5
656	19	1
657	19	2
658	19	0
659	19	0
660	19	11
661	19	0
662	19	0
663	19	5
664	19	0
665	19	0
666	19	0
667	19	3
668	19	1
669	19	9
670	19	0
671	19	1
672	19	7
673	19	0
674	19	3
675	19	2
676	19	0
677	19	0
678	19	4
679	19	2
680	19	0
681	19	0
682	19	7
683	19	3
684	19	0
685	19	1
686	19	0
687	19	4
688	19	0
689	19	0
690	19	0
691	19	0
692	19	2
693	19	1
694	19	4
695	19	0
696	19	0
697	19	2
698	19	3
699	19	0
700	19	0
701	19	2
702	19	1
703	19	6
704	19	1
705	19	0
706	19	9
707	19	5
708	19	0
709	19	6
710	19	8
711	19	9
712	19	0
713	19	0
714	19	6
715	19	0
716	19	7
717	19	0
718	19	4
719	19	6
720	19	0
721	19	2
722	19	2
723	19	1
724	19	0
725	19	18
726	19	1
727	19	0
728	19	0
729	19	3
730	19	6
731	19	0
732	19	1
733	19	2
734	19	3
735	19	0
736	19	5
737	19	0
738	19	0
739	19	6
740	19	0
741	19	5
742	19	8
743	19	0
744	19	1
745	19	4
746	19	1
747	19	7
748	19	4
749	19	1
750	19	3
751	19	4
752	19	4
753	19	6
754	19	0
755	19	0
756	19	0
757	19	4
758	19	2
759	19	0
760	19	5
761	19	8
762	19	0
763	19	2
764	19	0
765	19	3
766	19	1
767	19	5
768	19	5
769	19	0
770	19	4
771	19	3
772	19	3
773	19	0
774	19	0
775	19	0
776	19	0
777	19	8
778	19	0
779	19	9
780	19	5
781	19	1
782	19	6
783	19	0
784	19	1
785	19	8
786	19	0
787	19	0
788	19	3
789	19	3
790	19	0
791	19	7
792	19	2
793	19	0
794	19	0
795	19	0
796	19	0
797	19	5
798	19	0
799	19	1
800	19	9
801	19	2
802	19	0
803	19	0
804	19	0
805	19	1
806	19	0
807	19	3
808	19	0
809	19	5
810	19	7
811	19	0
812	19	5
813	19	3
814	19	1
815	19	3
816	19	12
817	19	0
818	19	1
819	19	0
820	19	0
821	19	0
822	19	0
823	19	6
824	19	0
825	19	1
826	19	6
827	19	0
828	19	1
829	19	0
830	19	0
831	19	0
832	19	4
833	19	2
834	19	0
835	19	4
836	19	0
837	19	0
838	19	6
839	19	0
840	19	7
841	19	8
842	19	2
843	19	5
844	19	0
845	19	1
846	19	1
847	19	0
848	19	7
849	19	7
850	19	4
851	19	6
852	19	0
853	19	6
854	19	6
855	19	5
856	19	11
857	19	8
858	19	5
859	19	0
860	19	4
861	19	0
862	19	7
863	19	4
864	19	3
865	19	0
866	19	0
867	19	0
868	19	0
869	19	0
870	19	0
871	19	0
872	19	0
873	19	6
874	19	0
875	19	1
876	19	2
877	19	0
878	19	5
879	19	6
880	19	6
881	19	2
882	19	9
883	19	0
884	19	5
885	19	0
886	19	0
887	19	8
888	19	5
889	19	0
890	19	6
891	19	0
892	19	0
893	19	4
894	19	5
895	19	0
896	19	0
897	19	8
898	19	5
899	19	5
900	19	0
901	19	0
902	19	0
903	19	4
904	19	0
905	19	3
906	19	5
907	19	10
908	19	6
909	19	0
910	19	0
911	19	0
912	19	12
913	19	0
914	19	0
915	19	4
916	19	0
917	19	0
918	19	5
919	19	2
920	19	10
921	19	3
922	19	0
923	19	5
924	19	1
925	19	0
926	19	1
927	19	4
928	19	1
929	19	0
930	19	7
931	19	5
932	19	0
933	19	1
934	19	0
935	19	1
936	19	0
937	19	3
938	19	2
939	19	3
940	19	0
941	19	0
942	19	2
943	19	3
944	19	0
945	19	0
946	19	7
947	19	0
948	19	3
949	19	8
950	19	0
951	19	0
952	19	8
953	19	8
954	19	2
955	19	1
956	19	1
957	19	5
958	19	1
959	19	3
960	19	0
961	19	3
962	19	6
963	19	0
964	19	6
965	19	0
966	19	6
967	19	0
968	19	2
969	19	2
970	19	0
971	19	0
972	19	3
973	19	4
974	19	0
975	19	2
976	19	1
977	19	0
978	19	3
979	19	3
980	19	2
981	19	7
982	19	10
983	19	22
984	19	28
985	19	3
986	19	2
987	19	3
988	19	0
989	19	1
990	19	2
991	19	7
992	19	10
993	19	0
994	19	0
995	19	6
996	19	2
997	19	0
998	19	6
999	19	0
1000	19	6
1001	19	3
1002	19	0
1003	19	1
1004	19	0
1005	19	0
1006	19	4
1007	19	2
1008	19	11
1009	19	6
1010	19	0
1011	19	6
1012	19	5
1013	19	0
1014	19	2
1015	19	5
1016	19	6
1017	19	10
1018	19	0
1019	19	5
1020	19	1
1021	19	0
1022	19	3
1023	19	2
1024	19	13
1025	19	0
1026	19	0
1027	19	7
1028	19	0
1029	19	7
1030	19	4
1031	19	0
1032	19	3
1033	19	0
1034	19	7
1035	19	9
1036	19	3
1037	19	11
1038	19	4
1039	19	0
1040	19	5
1041	19	11
1042	19	3
1043	19	8
1044	19	7
1045	19	0
1046	19	0
1047	19	10
1048	19	8
1049	19	5
1050	19	0
1051	19	3
1052	19	0
1053	19	2
1054	19	8
1055	19	3
1056	19	4
1057	19	0
1058	19	0
1059	19	3
1060	19	0
1061	19	7
1062	19	0
1063	19	3
1064	19	2
1065	19	4
1066	19	0
1067	19	0
1068	19	8
1069	19	9
1070	19	1
1071	19	5
1072	19	0
1073	19	3
1074	19	0
1075	19	0
1076	19	11
1077	19	0
1078	19	0
1079	19	8
1080	19	1
1081	19	0
1082	19	0
1083	19	0
1084	19	2
1085	19	8
1086	19	0
1087	19	0
1088	19	0
1089	19	1
1090	19	0
1091	19	0
1092	19	0
1093	19	0
1094	19	0
1095	19	0
1096	19	0
1097	19	2
1098	19	8
1099	19	3
1100	19	2
1101	19	0
1102	19	2
1103	19	0
1104	19	2
1105	19	6
1106	19	4
1107	19	0
1108	19	3
1109	19	8
1110	19	7
1111	19	7
1112	19	0
1113	19	6
1114	19	0
1115	19	0
1116	19	6
1117	19	0
1118	19	2
1119	19	0
1120	19	1
1121	19	1
1122	19	0
1123	19	0
1124	19	0
1125	19	5
1126	19	3
1127	19	6
1128	19	14
1129	19	2
1130	19	8
1131	19	6
1132	19	8
1133	19	2
1134	19	1
1135	19	3
1136	19	0
1137	19	7
1138	19	8
1139	19	15
1140	19	4
1141	19	9
1142	19	10
1143	19	0
1144	19	4
1145	19	1
1146	19	0
1147	19	0
1148	19	11
1149	19	1
1150	19	1
1151	19	0
1152	19	0
1153	19	2
1154	19	0
1155	19	3
1156	19	5
1157	19	3
1158	19	1
1159	19	0
1160	19	2
1161	19	5
1162	19	0
1163	19	1
1164	19	5
1165	19	3
1166	19	8
1167	19	4
1168	19	5
1169	19	9
1170	19	6
1171	19	0
1172	19	0
1173	19	2
1174	19	4
1175	19	0
1176	19	0
1177	19	0
1178	19	4
1179	19	5
1180	19	8
1181	19	0
1182	19	0
1183	19	2
1184	19	7
1185	19	4
1186	19	3
1187	19	1
1188	19	3
1189	19	15
1190	19	6
1191	19	24
1192	19	0
1193	19	6
1194	19	2
1195	19	0
1196	19	7
1197	19	4
1198	19	0
1199	19	4
1200	19	0
1201	19	6
1202	19	10
1203	19	0
1204	19	2
1205	19	0
1206	19	0
1207	19	3
1208	19	2
1209	19	0
1210	19	3
1211	19	0
1212	19	5
1213	19	3
1214	19	11
1215	19	19
1216	19	3
1217	19	6
1218	19	4
1219	19	0
1220	19	3
1221	19	2
1222	19	1
1223	19	0
1224	19	9
1225	19	5
1226	19	1
1227	19	0
1228	19	0
1229	19	0
1230	19	1
1231	19	5
1232	19	0
1233	19	0
1234	19	4
1235	19	9
1236	19	38
1237	19	49
1238	19	8
1239	19	0
1240	19	18
1241	19	26
1242	19	61
1243	19	15
1244	19	4
1245	19	4
1246	19	6
1247	19	8
1248	19	3
1249	19	0
1250	19	0
1251	19	0
1252	19	5
1253	19	11
1254	19	1
1255	19	0
1256	19	4
1257	19	5
1258	19	11
1259	19	0
1260	19	0
1261	19	0
1262	19	0
1263	19	0
1264	19	15
1265	19	1
1266	19	0
1267	19	0
1268	19	7
1269	19	68
1270	19	68
1271	19	14
1272	19	6
1273	19	5
1274	19	2
1275	19	1
1276	19	7
1277	19	9
1278	19	5
1279	19	5
1280	19	2
1281	19	0
1282	19	1
1283	19	7
1284	19	10
1285	19	6
1286	19	6
1287	19	3
1288	19	0
1289	19	3
1290	19	17
1291	19	34
1292	19	2
1293	19	0
1294	19	2
1295	19	13
1296	19	0
1297	19	0
1298	19	1
1299	19	3
1300	19	3
1301	19	0
1302	19	9
1303	19	7
1304	19	6
1305	19	0
1306	19	5
1307	19	11
1308	19	0
1309	19	0
1310	19	8
1311	19	1
1312	19	0
1313	19	4
1314	19	0
1315	19	0
1316	19	16
1317	19	56
1318	19	34
1319	19	7
1320	19	2
1321	19	1
1322	19	9
1323	19	21
1324	19	3
1325	19	4
1326	19	6
1327	19	0
1328	19	7
1329	19	12
1330	19	2
1331	19	6
1332	19	11
1333	19	3
1334	19	7
1335	19	0
1336	19	0
1337	19	3
1338	19	7
1339	19	0
1340	19	3
1341	19	1
1342	19	4
1343	19	0
1344	19	0
1345	19	7
1346	19	0
1347	19	5
1348	19	0
1349	19	6
1350	19	8
1351	19	2
1352	19	0
1353	19	6
1354	19	0
1355	19	6
1356	19	0
1357	19	9
1358	19	0
1359	19	6
1360	19	10
1361	19	4
1362	19	0
1363	19	1
1364	19	7
1365	19	3
1366	19	4
1367	19	3
1368	19	3
1369	19	0
1370	19	6
1371	19	0
1372	19	0
1373	19	4
1374	19	3
1375	19	11
1376	19	6
1377	19	2
1378	19	1
1379	19	0
1380	19	9
1381	19	3
1382	19	4
1383	19	7
1384	19	0
1385	19	0
1386	19	2
1387	19	6
1388	19	0
1389	19	2
1390	19	5
1391	19	7
1392	19	3
1393	19	4
1394	19	3
1395	19	0
1396	19	0
1397	19	5
1398	19	8
1399	19	0
1400	19	8
1401	19	0
1402	19	0
1403	19	8
1404	19	0
1405	19	7
1406	19	0
1407	19	0
1408	19	9
1409	19	0
1410	19	6
1411	19	0
1412	19	10
1413	19	4
1414	19	8
1415	19	0
1416	19	0
1417	19	0
1418	19	1
1419	19	0
1420	19	5
1421	19	11
1422	19	0
1423	19	0
1424	19	8
1425	19	9
1426	19	10
1427	19	5
1428	19	3
1429	19	6
1430	19	2
1431	19	0
1432	19	6
1433	19	7
1434	19	0
1435	19	4
1436	19	0
1437	19	4
1438	19	5
1439	19	0
1440	19	5
1441	19	8
1442	19	1
1443	19	3
1444	19	3
1445	19	0
1446	19	0
1447	19	9
1448	19	3
1449	19	0
1450	19	12
1451	19	6
1452	19	0
1453	19	3
1454	19	1
1455	19	3
1456	19	3
1457	19	4
1458	19	0
1459	19	6
1460	19	0
1461	19	1
1462	19	0
1463	19	7
1464	19	0
1465	19	4
1466	19	12
1467	19	5
1468	19	8
1469	19	4
1470	19	2
1471	19	10
1472	19	0
1473	19	5
1474	19	7
1475	19	0
1476	19	1
1477	19	1
1478	19	2
1479	19	7
1480	19	2
1481	19	5
1482	19	1
1483	19	0
1484	19	5
1485	19	0
1486	19	8
1487	19	2
1488	19	3
1489	19	0
1490	19	5
1491	19	2
1492	19	2
1493	19	0
1494	19	1
1495	19	2
1496	19	0
1497	19	10
1498	19	0
1499	19	2
1500	19	1
1501	19	0
1502	19	1
1503	19	6
1504	19	2
1505	19	2
1506	19	0
1507	19	0
1508	19	9
1509	19	3
1510	19	6
1511	19	5
1512	19	7
1513	19	5
1514	19	7
1515	19	6
1516	19	0
1517	19	0
1518	19	5
1519	19	4
1520	19	5
1521	19	9
1522	19	0
1523	19	0
1524	19	5
1525	19	0
1526	19	10
1527	19	1
1528	19	0
1529	19	6
1530	19	1
1531	19	0
1532	19	8
1533	19	8
1534	19	4
1535	19	2
1536	19	6
1537	19	2
1538	19	0
1539	19	0
1540	19	9
1541	19	0
1542	19	3
1543	19	7
1544	19	7
1545	19	3
1546	19	1
1547	19	0
1548	19	0
1549	19	0
1550	19	0
1551	19	2
1552	19	9
1553	19	3
1554	19	1
1555	19	0
1556	19	2
1557	19	0
1558	19	3
1559	19	0
1560	19	5
1561	19	0
1562	19	6
1563	19	0
1564	19	0
1565	19	0
1566	19	4
1567	19	9
1568	19	0
1569	19	1
1570	19	1
1571	19	0
1572	19	6
1573	19	7
1574	19	2
1575	19	0
1576	19	6
1577	19	6
1578	19	1
1579	19	1
1580	19	0
1581	19	2
1582	19	8
1583	19	4
1584	19	0
1585	19	6
1586	19	2
1587	19	0
1588	19	2
1589	19	5
1590	19	0
1591	19	9
1592	19	9
1593	19	0
1594	19	2
1595	19	0
1596	19	5
1597	19	7
1598	19	2
1599	19	8
1600	19	2
1601	19	8
1602	19	0
1603	19	0
1604	19	2
1605	19	4
1606	19	1
1607	19	1
1608	19	0
1609	19	6
1610	19	0
1611	19	2
1612	19	4
1613	19	2
1614	19	9
1615	19	1
1616	19	4
1617	19	9
1618	19	5
1619	19	0
1620	19	0
1621	19	0
1622	19	5
1623	19	12
1624	19	8
1625	19	0
1626	19	0
1627	19	5
1628	19	4
1629	19	8
1630	19	8
1631	19	2
1632	19	9
1633	19	23
1634	19	0
1635	19	1
1636	19	0
1637	19	3
1638	19	4
1639	19	0
1640	19	0
1641	19	0
1642	19	0
1643	19	0
1644	19	11
1645	19	3
1646	19	0
1647	19	2
1648	19	0
1649	19	9
1650	19	1
1651	19	3
1652	19	0
1653	19	7
1654	19	1
1655	19	2
1656	19	5
1657	19	14
1658	19	0
1659	19	3
1660	19	3
1661	19	3
1662	19	0
1663	19	0
1664	19	0
1665	19	5
1666	19	4
1667	19	7
1668	19	0
1669	19	6
1670	19	0
1671	19	2
1672	19	0
1673	19	5
1674	19	0
1675	19	2
1676	19	5
1677	19	7
1678	19	0
1679	19	0
1680	19	0
1681	19	0
1682	19	10
1683	19	0
1684	19	0
1685	19	0
1686	19	0
1687	19	2
1688	19	0
1689	19	8
1690	19	1
1691	19	9
1692	19	9
1693	19	8
1694	19	4
1695	19	6
1696	19	12
1697	19	0
1698	19	6
1699	19	9
1700	19	0
1701	19	0
1702	19	3
1703	19	1
1704	19	10
1705	19	0
1706	19	11
1707	19	8
1708	19	10
1709	19	2
1710	19	0
1711	19	4
1712	19	0
1713	19	0
1714	19	0
1715	19	2
1716	19	2
1717	19	4
